1072	12
4494	0
7819	25
4663	11
2177	14
4309	5
6270	5
298	3
7527	14
6421	16
5754	6
3160	16
6202	16
2268	4
2194	13
5944	5
2168	21
7389	9
7905	5
2851	18
3098	20
7517	5
3872	1
5556	5
1379	7
6936	16
88	6
2977	22
5741	5
5087	26
6335	5
7606	0
4704	4
2697	5
2513	27
6982	16
2333	5
7970	5
3304	14
3711	22
3146	1
3419	27
6665	5
7204	11
1139	11
5618	6
2371	21
948	16
153	6
1514	22
3333	19
2049	24
4035	22
6215	0
4323	21
2935	22
6181	5
5401	19
6295	6
7842	1
2151	1
7884	16
831	20
4274	15
1197	4
3765	5
5306	5
1196	6
2609	24
755	16
3659	4
2026	0
1318	16
906	10
1153	3
983	4
2179	22
2682	0
1277	4
4502	0
3955	9
5757	3
2088	13
3265	18
5686	6
6915	2
7337	17
2208	17
4109	1
7800	1
1921	9
2984	2
2084	13
6502	5
3679	16
4100	3
7490	5
4086	5
3735	1
2781	5
1008	3
800	3
2857	16
2500	18
5017	22
5152	5
786	0
476	13
3599	6
2170	16
4270	16
4336	21
7815	21
320	5
6567	5
1868	6
5973	5
6924	21
4727	2
3127	4
1166	5
123	16
3486	12
7461	12
7653	5
3781	0
3562	25
3276	1
1074	4
7866	16
1264	22
1971	5
7912	13
3244	27
1601	0
3626	14
2627	11
3034	22
1752	5
6173	6
6228	5
4872	18
4496	26
1933	24
5764	16
6694	5
1390	16
2314	4
3388	4
1349	13
7746	0
2930	12
6703	3
3227	0
1200	15
5536	20
2532	0
5494	9
4237	6
3443	6
3778	9
1059	27
2895	26
1567	8
5227	1
3497	22
5933	5
1799	8
6506	3
2558	2
2192	5
750	8
4818	4
4996	10
6106	0
7132	16
4554	1
5869	21
4975	20
5829	25
6515	5
6762	0
1368	1
6913	0
2572	1
368	14
7745	6
5751	22
5054	16
7223	24
5384	0
7270	19
694	16
4351	5
2741	13
6571	3
4462	2
3624	5
3342	25
4800	2
4961	14
3547	8
2324	6
6429	0
3359	5
268	12
5100	11
2054	3
6580	5
7691	5
6531	10
4866	0
6662	7
7259	16
6926	16
3480	27
3140	5
310	19
898	4
2598	1
525	6
1491	16
2242	16
2366	4
4189	2
7052	20
2258	26
1984	4
4827	9
2164	9
7207	5
7614	16
6385	6
6495	22
4360	4
6064	21
414	2
1781	5
3029	0
5681	0
6778	14
1904	19
2601	27
2806	3
351	3
4306	27
5608	21
1103	11
330	11
1254	6
4988	1
2061	12
7512	5
5706	20
7775	1
100	25
3878	9
3899	9
7494	0
3488	21
3807	5
1150	0
1677	0
5348	5
1678	22
2227	21
6050	2
1428	1
2255	0
496	2
5314	0
6540	16
1967	0
5769	0
2221	5
2828	10
7858	5
5897	5
2034	6
1353	1
625	17
143	22
1963	16
1346	11
6543	13
1065	18
4779	18
7577	5
5940	6
7776	1
769	13
7177	6
3026	20
156	12
2663	10
6272	5
2362	2
2836	27
2840	25
1094	6
2353	1
5622	1
5413	5
7374	5
6827	20
6015	20
5292	11
2735	11
2567	26
4108	5
7330	11
1867	12
5564	0
2161	19
7993	21
1321	12
1692	1
3653	5
2912	1
7059	1
4481	0
1411	21
4904	0
4004	9
1499	24
7370	14
1165	14
3632	25
2067	5
4472	15
4016	27
4895	1
5687	1
1192	5
3153	5
4710	5
2872	0
3941	2
6396	13
5007	8
866	19
5259	0
3233	27
4057	20
5777	11
6939	5
7186	0
2027	8
765	16
4091	16
3218	5
6958	11
6720	5
877	4
7056	16
7319	3
7637	14
4211	13
4123	0
7758	16
1670	16
815	16
1671	16
4039	5
4773	8
5580	5
3295	0
1636	0
5755	6
703	21
934	4
2734	21
6236	5
4275	5
2271	26
7436	0
5642	22
1542	27
6450	8
7094	8
3138	1
5080	5
2922	13
4277	11
6112	5
7689	9
2234	5
413	20
2841	12
7320	8
6989	16
7824	5
3919	12
2504	25
6301	5
3198	16
3302	16
4596	5
587	7
6523	1
3561	2
7927	9
2475	14
1829	21
2943	21
724	1
875	3
2103	5
3649	7
837	7
1142	13
5098	17
2829	12
6612	5
3185	5
4054	26
2745	6
7936	5
5132	26
3192	9
4103	1
5647	4
949	2
1530	12
6367	26
3318	27
6622	5
7543	4
2312	1
3129	13
3182	25
3860	27
7452	5
5994	1
4183	8
4956	1
7339	1
4442	14
6147	5
447	4
6673	25
5535	2
3819	10
2706	10
2472	8
3114	10
1638	20
1660	20
2139	25
3698	12
7348	18
3402	18
2401	6
6093	5
3994	4
2904	4
1331	13
1712	21
4970	25
6565	19
2245	8
105	22
7332	1
4507	5
6468	5
4137	16
7051	0
1474	16
3311	13
2747	5
3980	6
3552	5
74	3
3728	10
2801	16
4643	24
6712	3
5552	15
5939	5
2121	22
2710	25
819	18
5394	18
481	19
2962	18
3586	18
4634	5
7898	16
3389	16
3371	14
1564	0
4353	5
1517	22
620	1
7809	1
5141	1
1937	5
1444	3
7400	5
2665	8
6045	8
2417	8
4504	8
4150	26
5421	1
7135	5
2057	18
963	18
3695	13
1738	0
2484	21
7737	12
7409	25
7458	17
7030	4
5609	0
1140	8
5785	5
1419	12
2046	3
2692	11
3079	8
3195	21
2395	16
5504	5
2793	16
464	3
3346	16
953	5
2914	5
7447	1
1308	1
1813	27
683	6
1182	10
2365	16
4185	16
4330	16
6549	0
1614	1
964	5
2264	27
3479	5
5020	5
2012	1
4166	14
6021	23
3148	16
1299	5
4201	4
5656	4
4801	3
1674	22
6644	8
7088	10
4952	0
7830	24
5821	25
7327	5
2917	14
2760	27
1901	16
3606	5
5147	5
2823	22
5801	0
7444	16
3581	6
3074	15
2276	23
5911	27
3870	11
1805	21
231	27
5579	6
4938	1
1910	12
5317	6
1586	6
1624	10
2825	26
5749	5
6343	5
998	17
1296	16
1423	12
6750	13
6002	1
1549	10
7173	5
4402	8
7590	4
547	16
2622	1
5630	18
2624	18
6357	6
7148	5
2987	16
4570	16
5477	1
2673	1
5525	2
7385	22
3708	8
6017	10
5693	16
6497	0
2939	25
4968	8
6198	16
1767	14
2238	14
1940	7
5144	0
6365	11
3209	9
1874	9
6630	0
982	5
4228	5
1482	27
1584	23
4370	14
4490	12
5805	14
3492	5
4112	0
1641	17
1276	22
1855	22
6994	5
3004	12
3988	16
1825	20
1935	11
5893	5
2187	5
6319	16
7171	10
5694	1
7189	0
1758	18
4295	1
7340	5
7772	0
4514	12
828	5
2789	1
4491	4
293	15
2295	15
3109	19
4361	26
4140	26
6442	16
3627	14
7956	27
794	20
5160	16
6437	25
1832	14
5001	25
7362	21
1068	7
328	0
5981	5
5947	1
6508	13
3969	20
2396	26
6878	2
5742	22
708	1
873	13
1979	18
2783	9
5481	5
5335	6
2253	1
1558	13
7161	5
4176	16
2949	6
3289	16
6046	1
4158	0
3782	8
4397	10
2705	10
3440	0
3857	2
7011	2
7068	1
1742	2
4299	22
4741	5
1947	0
590	21
438	21
2511	22
5827	5
5285	26
1930	12
5838	1
6627	1
1012	2
2700	5
995	0
7966	13
378	8
3070	5
3786	27
961	13
545	1
5343	10
3155	3
4014	3
7887	0
922	3
520	2
6869	21
4972	27
5062	5
6608	5
6677	13
3747	3
511	5
7175	12
4155	11
7978	21
7847	21
6635	21
7572	5
4843	5
1796	12
6114	0
7690	7
1691	7
6379	1
745	4
889	8
7441	8
3700	16
3279	4
5392	26
4027	0
7581	3
5223	22
7504	0
5474	6
6903	0
1687	4
3367	5
5819	0
537	6
4534	25
3784	5
3040	27
2062	5
3015	13
6588	5
3320	2
2133	24
3252	6
5048	17
2481	1
7674	5
4689	5
1841	0
2089	21
6003	3
4864	21
4581	16
6757	13
7985	16
7708	3
2725	16
1724	19
2648	5
868	5
2811	8
1628	12
4989	13
4205	5
7181	21
3277	0
2277	19
422	7
821	21
6059	5
3037	12
7917	20
2420	6
2400	2
1508	16
6530	1
2468	22
1665	16
7801	5
5840	5
6330	14
1837	14
2136	22
7601	22
3401	16
6983	5
4493	5
6832	16
1872	1
454	23
3641	6
2385	20
6638	16
3815	5
1370	12
1237	1
5916	6
3215	3
6470	1
6692	20
7212	0
1635	23
2370	1
3315	5
4856	3
5441	6
2440	0
248	0
4278	22
987	9
159	25
5455	0
5702	5
1939	15
7382	5
2802	9
7170	12
5236	1
2982	1
5426	21
421	1
1643	18
2550	22
5202	5
1354	12
6833	21
1447	21
4921	5
1049	0
4416	13
326	0
6073	20
5767	5
925	20
2571	12
6160	1
1418	22
2320	25
935	5
2790	13
3726	9
7648	9
7228	5
2862	8
5148	12
7811	0
7618	27
7112	5
2559	14
6072	6
3914	0
5723	16
2979	0
3118	25
1366	2
996	21
3005	21
444	3
4047	1
4900	16
2104	3
2112	3
3891	8
4344	25
788	3
1381	1
6264	1
3828	6
1246	11
1198	14
6858	21
5123	9
5247	3
5088	5
6546	1
6123	10
272	6
4888	13
4068	13
3580	16
4911	6
5294	16
571	3
2646	10
5468	1
485	1
6309	24
2794	6
1955	3
3123	11
3893	5
5434	5
1611	4
4632	25
5568	0
5843	0
7395	5
2001	5
7779	5
2272	3
3859	1
7114	5
5832	16
1170	12
3770	19
5081	0
2066	0
5231	8
4081	1
7944	5
2787	14
5814	1
4950	5
6146	0
2788	0
6911	5
6892	14
5339	14
7309	0
2175	0
1110	4
1917	18
2387	11
929	16
2070	0
612	21
5416	18
3350	16
3052	16
3753	10
2038	10
7275	0
4450	23
4342	21
7929	16
1627	16
3739	5
5280	0
358	0
7037	0
7241	5
5219	0
3307	16
5015	5
6164	3
1066	3
2593	8
4368	8
2429	27
4796	16
5541	0
1365	24
2974	25
2146	6
4255	6
6780	1
2826	1
4693	16
1075	26
6257	5
380	13
1104	0
1880	4
7197	22
3801	12
1084	3
7757	0
1393	19
591	25
3159	10
6822	5
3368	22
4646	2
2259	13
6541	23
6598	27
1927	1
2854	4
3101	5
7627	5
3850	6
5913	1
7906	22
3940	1
3175	20
6322	5
5728	5
4272	6
7408	0
5463	5
498	1
2985	1
1405	8
640	5
7143	5
1754	1
1290	13
7791	22
5244	25
7973	5
6466	24
1461	23
3422	5
4963	5
6668	5
5804	4
2835	6
7507	0
6643	5
1535	18
1859	16
3971	5
7473	5
3750	12
4479	16
7686	6
3816	7
600	24
1588	20
1976	6
3752	6
4445	1
3961	8
6557	21
3797	6
5929	25
5028	5
5460	0
1749	4
3594	16
2685	1
699	2
443	1
6900	16
6998	3
6489	18
3234	0
6691	6
4946	0
3538	0
4073	8
7078	7
3161	21
6718	14
6779	3
5780	12
6575	7
5969	16
1060	1
3614	5
4476	25
3554	25
2477	25
6835	5
4874	5
3862	5
2284	15
2777	5
3576	5
3595	7
7921	5
2844	6
3973	18
1745	26
686	26
2250	0
764	17
2833	5
104	11
3754	25
4390	3
1391	1
1152	6
5476	5
1357	1
1916	12
4399	6
2630	5
5861	8
7774	3
2349	5
5159	18
5418	10
6025	5
3050	6
3435	3
4042	16
3992	16
2006	5
3216	9
5822	12
7783	5
1534	19
3347	16
847	15
7429	6
4210	6
3984	10
7502	5
7749	1
6885	16
1272	13
2695	27
4236	13
5308	20
6197	1
4714	0
5075	2
4415	10
1762	10
194	5
480	0
6070	4
4458	0
7283	5
4564	5
7249	1
3932	0
4673	17
5768	12
3196	21
3281	22
524	25
6518	5
5241	16
7816	3
1117	5
5073	23
1433	16
5634	0
836	18
3404	6
5499	27
1083	12
3178	20
3375	3
4489	9
6882	1
1666	5
7796	4
7304	4
2837	6
5557	0
1970	21
1565	21
2085	8
4060	4
1371	10
1334	22
5406	6
1870	22
5885	7
5989	5
6398	1
318	12
3180	8
6740	9
2097	19
5149	5
7028	1
890	20
3260	16
2643	3
772	4
4019	20
1443	5
4184	5
3226	1
6054	5
7506	3
6501	23
4749	5
6710	5
1750	0
1663	0
5366	22
6402	20
4013	5
662	12
4782	6
2546	8
4229	10
1003	4
2708	9
6617	16
5823	1
4652	4
4231	1
968	16
4420	7
6533	5
5070	5
3381	18
1630	5
1282	7
3251	16
6171	5
6195	27
917	0
6555	25
3733	4
607	23
2190	0
7200	20
7580	5
5743	6
3373	6
6275	5
1562	16
7911	26
2824	10
4433	0
5400	5
798	25
2951	3
6574	3
985	17
1823	7
228	19
3314	13
4424	10
2529	6
5003	0
1695	5
5197	6
3147	3
5690	3
1071	3
6416	1
2659	1
2119	6
3205	13
6877	5
6596	5
3184	6
5873	3
7707	5
6350	27
3719	20
4697	13
2101	9
1099	21
429	20
2875	5
2981	14
3529	0
891	25
2000	10
6062	25
2656	11
3943	3
6942	5
7848	21
4405	2
430	13
1541	5
2638	0
1397	12
4017	3
4179	1
6067	5
6428	25
2721	27
3224	16
4480	16
5896	21
1516	27
4762	5
1763	1
6645	22
7306	1
5848	5
2099	21
865	0
519	13
249	11
4026	5
5915	14
5625	22
3409	16
5213	0
3067	4
2584	1
1862	22
5364	3
1362	8
2074	16
3542	25
4731	5
2336	4
6287	13
4713	0
1871	3
3323	16
4608	5
3721	13
1143	13
3042	1
5891	11
4599	5
6288	5
3774	4
1753	7
7390	5
4565	12
7058	1
6101	19
5701	19
878	8
369	15
1708	5
7679	5
7939	5
1323	21
3156	16
6946	20
4929	5
2432	21
5775	5
7720	5
6168	1
4726	5
5154	27
2888	5
3412	25
6399	22
3487	0
3734	5
458	6
7236	5
7269	3
1304	16
5168	9
7456	21
4630	2
3818	17
6080	5
7025	12
2800	16
6479	15
2953	5
5190	0
3058	0
5022	19
7825	5
1070	16
3087	16
2148	10
2905	2
2503	0
5155	3
5635	11
4291	5
6252	5
6799	3
5825	16
6125	11
6801	5
3680	6
6351	13
289	4
4413	6
1656	8
5942	5
7659	7
7903	5
4329	14
7699	1
3080	5
4768	4
844	6
882	3
2045	0
3071	0
4851	22
1319	6
4859	9
3469	0
4788	0
6586	3
5438	18
999	14
3300	14
5350	19
4578	19
6715	16
2596	5
1138	20
4310	4
5732	25
1721	5
7952	5
7938	12
3803	4
5637	0
2537	1
5216	1
3794	1
1619	20
1271	0
4443	18
7298	5
2361	27
1648	27
5507	5
6086	13
7434	0
2462	8
5288	5
7163	6
997	1
3713	1
7886	5
7567	0
4221	1
6169	6
3864	16
6950	0
6345	5
3263	5
3285	16
253	14
6194	1
474	1
1653	14
6484	5
4153	1
2100	12
4015	2
6620	3
4304	10
569	7
6707	2
6148	27
2482	5
3593	5
6618	0
5713	13
2081	5
6660	12
3336	27
3744	0
4869	5
5627	7
2279	5
4684	1
5955	5
7916	5
1373	1
1404	16
3166	27
7635	5
1776	16
2410	17
1202	0
4878	3
4467	22
5561	25
5736	5
6102	27
660	5
1337	9
2328	1
2831	2
3430	5
2310	0
4971	5
1881	4
6952	16
6244	16
6651	5
7762	5
1383	1
7049	0
1587	22
5520	5
6432	9
7481	5
6486	1
2438	1
4619	6
6210	1
6176	16
7895	16
7278	5
3210	10
951	1
6158	21
6770	22
4905	6
1459	1
766	5
3495	5
3193	13
6423	20
1649	20
4955	3
3186	27
1596	13
7827	5
4594	10
2326	6
2647	17
6482	11
6975	13
5232	0
5688	16
3242	0
5663	5
2378	1
2071	23
1842	18
2810	25
4018	1
3640	1
6594	14
3399	21
1324	9
7705	16
3341	5
2480	26
4882	5
5650	6
331	1
6562	5
4090	3
667	3
6960	16
259	21
5137	21
6359	5
3326	16
4186	27
7555	13
3131	3
6329	13
7164	5
2243	4
4691	4
553	19
1146	10
4609	19
7411	19
6689	5
4984	5
516	24
2570	16
6592	14
4763	25
5530	6
5583	0
6408	5
5830	5
7510	5
6151	1
4187	12
2703	5
4244	5
6205	24
6664	24
6061	21
3789	5
1828	19
563	27
2954	16
3508	16
6303	25
1794	18
2691	23
7532	11
6934	25
3664	25
535	17
4234	5
1007	5
7575	5
2664	26
2425	1
5632	5
2211	5
3008	11
5361	17
6773	1
6362	22
7754	16
693	1
2232	2
7356	5
7788	0
2373	0
3948	21
2318	21
5067	8
6687	6
5283	22
5176	16
3057	21
4154	10
4962	5
7455	0
4032	9
6286	16
6591	2
3431	19
7632	27
2252	27
1112	13
5490	15
4431	23
1537	24
1190	1
6524	8
4199	3
2870	12
5275	0
4411	5
5296	19
3433	8
3956	1
1995	3
3207	3
2880	14
1569	13
2651	14
6921	5
5281	22
1295	27
5133	16
7907	5
5445	16
1511	1
4165	0
4817	0
7989	1
4457	10
3690	10
2167	5
5960	12
7291	16
2565	14
1552	18
4021	5
3796	4
3033	12
4688	18
7770	0
7553	0
3579	10
4257	5
6218	5
5880	20
3119	4
6400	25
3183	5
1409	0
4206	18
2435	16
623	12
5002	23
2403	9
2938	1
5653	21
3423	3
5078	5
3638	1
7588	14
4499	16
2832	22
5680	3
2216	0
7536	12
4532	9
4418	9
7995	3
7835	1
4910	9
4511	18
5120	21
6935	23
3867	5
1780	0
7990	13
5408	19
7369	5
4119	5
4089	1
6292	3
685	2
1703	4
5205	6
1336	13
1086	16
3383	5
6695	6
3414	18
2078	5
6604	5
7715	5
6010	5
6163	0
6370	0
6997	6
515	16
1269	22
3203	26
4115	11
5005	18
1583	0
7095	9
797	9
5601	9
5480	0
2323	0
6896	8
7723	18
3053	3
7263	16
1524	0
6731	5
4770	4
1771	1
2674	13
2201	1
4084	9
1510	22
5856	5
4347	21
2763	0
2553	1
6020	16
4548	16
6247	5
5300	14
2448	1
4052	27
7876	13
7065	25
6304	23
6796	5
7537	9
5972	22
284	3
7053	6
7882	5
316	8
716	0
1802	16
1195	5
2308	16
506	1
1055	26
3482	16
6240	6
672	8
6296	5
661	8
1555	16
6857	21
4787	14
2334	13
6124	9
1503	16
1402	6
2983	6
2591	2
6613	16
3532	16
7117	19
3677	5
6914	13
5218	22
4098	4
3396	5
770	25
1682	1
6496	0
5097	14
2091	24
3428	22
5783	5
3609	16
5457	1
5890	1
6978	22
3177	5
3965	4
1326	6
3372	16
3303	16
3173	12
5501	5
6052	13
2293	19
3931	9
5362	2
7244	5
1494	13
4604	0
5049	6
4725	20
6963	5
6088	16
698	1
2966	17
3472	6
1850	8
2669	2
4799	22
1512	2
4518	18
1519	9
2019	21
2421	8
4063	5
5604	5
214	9
6445	1
2758	1
3848	18
1019	1
4265	18
4436	17
1683	27
5023	16
4995	18
6837	21
1064	1
1646	0
7630	5
4967	2
2449	12
2489	21
7913	24
5731	5
2206	6
3909	5
7044	10
1789	10
6723	16
7036	16
4145	5
4840	6
6865	6
4870	23
4966	5
1836	5
6646	5
7125	19
5762	0
4772	22
7999	0
552	26
608	25
3755	5
7257	5
2203	20
6976	5
3460	27
6315	6
4661	0
544	26
7896	16
5676	1
2652	16
5391	11
5721	4
4557	12
4621	6
5444	8
6458	0
4676	9
1417	18
4312	5
7041	5
2083	16
957	4
2059	21
7595	2
597	18
6117	5
7748	16
6838	5
1484	13
3792	6
7050	20
2941	1
3117	5
1156	5
4658	5
7643	5
7559	8
7933	3
7102	13
3922	5
7168	5
2215	22
7514	0
3201	16
3751	16
4174	5
6742	10
7159	5
1488	13
2577	13
5934	16
6028	5
894	4
4290	25
1959	5
7541	0
6684	5
7462	12
5797	16
3978	16
7523	0
3512	7
7120	12
468	1
3116	27
7797	1
1817	3
5096	0
6030	19
849	18
6184	16
4239	5
5325	5
6166	0
5187	1
2180	9
4218	25
3503	5
2592	14
3702	6
6873	16
493	5
1604	5
6130	4
4389	13
7119	5
4825	5
2557	19
6505	5
5671	10
4590	16
5390	5
3293	3
6663	16
4516	18
5332	21
5901	20
3924	21
7225	6
691	18
2519	5
3630	12
5171	5
2732	6
7217	4
4406	2
7488	2
4890	5
5116	5
7934	2
5770	22
6919	1
5976	1
4056	14
3130	5
4687	5
4129	4
1662	3
2506	3
7638	0
1654	20
3817	22
7885	16
1990	3
3951	5
6333	1
5998	20
4865	4
3425	25
6041	5
5131	25
3054	9
3451	20
3849	0
7799	5
4623	4
7518	5
1438	2
3568	16
7839	22
2714	22
3365	0
6161	16
5338	5
5414	13
4721	16
1024	3
1651	21
5057	5
2355	18
3132	4
855	21
4607	0
3297	5
3727	4
7910	21
7996	8
4055	22
6263	16
3410	1
4573	5
6278	5
5403	5
3245	16
1345	3
2813	5
4224	12
5200	25
4505	16
3704	20
3546	5
7172	5
6004	23
989	22
473	1
7710	5
5677	1
5055	26
1028	13
4700	5
4764	27
1501	25
5878	21
1769	27
2878	27
4419	5
6380	5
7210	5
5289	21
2694	22
3066	9
7426	8
5353	16
3944	1
5930	21
7492	1
1778	14
1219	22
4839	1
4871	27
626	4
2141	1
3887	17
649	4
3455	21
3588	3
3170	7
6226	5
2073	14
3810	5
3169	1
5104	1
5367	5
1214	6
790	1
6791	5
2950	27
6790	19
2613	13
3618	14
3229	1
6550	4
1344	13
3875	16
4454	9
5379	19
7960	1
4127	5
4602	21
4626	22
1711	20
2545	5
3656	16
1631	22
5091	5
4959	5
5863	22
3172	9
5515	0
1441	1
7074	0
7442	5
5188	2
7023	2
5121	18
6751	4
2784	15
1915	18
3417	8
2095	22
5895	16
5031	0
5278	5
6375	1
2132	3
7290	10
2672	0
5921	16
4997	12
2043	26
3925	16
1009	6
3061	4
2757	7
3237	5
1532	3
4778	5
6894	9
7449	6
7075	16
2424	1
2771	4
3729	18
5599	16
6268	11
5229	0
5968	0
2737	5
5950	18
7418	6
3411	4
2456	5
1878	5
3558	1
6752	24
4624	5
761	12
7084	21
4359	20
5726	5
3838	21
3888	3
1821	4
1069	2
5596	0
7425	20
4513	0
4698	5
6906	5
3836	0
5454	22
6625	5
7736	5
2753	25
5450	16
2743	20
4497	24
5510	3
7471	5
4954	3
4488	11
5291	5
2879	8
7655	8
4303	23
6971	5
4849	10
2153	21
1289	5
4807	5
6448	23
7994	18
4526	5
6007	4
2632	25
1594	25
6105	3
3701	0
4301	10
4307	5
1180	14
7468	0
3596	0
1891	16
621	16
4644	3
7505	16
6949	16
6817	5
4823	6
4192	5
2266	5
6868	16
2969	27
5958	5
7919	5
992	5
3822	24
7231	16
6688	4
4653	5
5614	13
2818	20
6968	13
561	11
4372	5
1956	0
5458	5
6413	18
7817	0
4024	12
7138	5
652	5
1922	4
1305	1
2331	0
5112	1
2578	0
6186	16
7918	22
5991	3
7950	0
3725	14
1129	12
1685	16
4460	3
4252	1
1253	16
4812	6
1710	2
2501	0
5094	5
5903	5
7086	22
7760	12
2933	15
972	5
3176	16
3763	1
7265	5
4045	2
4616	16
5039	5
2637	16
7416	0
4141	27
4854	14
6412	27
5883	8
3416	27
4842	6
4539	5
5971	12
6134	3
6713	16
6987	6
4320	0
5854	0
2498	5
6840	16
7781	0
2589	11
3328	5
6846	5
1022	16
2033	5
4412	11
1962	15
2376	12
1605	11
3125	5
7651	5
4891	10
5195	13
4385	13
1386	17
5752	0
1633	16
199	1
1996	1
3484	19
5487	5
1358	6
7167	5
4981	12
152	0
7157	6
1822	25
4987	5
3069	0
952	2
5156	16
2377	6
5996	5
6192	5
1831	5
7294	5
5333	5
6373	4
6581	0
7013	5
2894	16
5484	0
7728	19
3477	1
6138	5
2827	4
1889	12
3103	22
6141	1
1897	5
7859	5
4000	16
6150	12
4198	3
1215	4
2594	10
4552	5
5679	5
7465	6
5334	4
3841	18
7359	5
5398	5
1340	3
1951	0
4349	5
3391	0
2527	5
3096	16
7245	24
4898	5
5027	20
5984	5
4846	3
2654	5
7381	1
3804	27
3564	16
3478	10
4414	5
1328	2
7353	5
2392	5
1998	5
5500	5
2407	0
7354	1
4195	16
7806	16
6739	0
6049	5
6273	0
6705	5
6307	20
4381	21
6514	0
6261	6
3060	5
3760	22
3839	0
3813	16
1014	1
5612	2
7046	27
6347	1
5738	1
2973	25
1844	5
7920	9
3524	6
5065	5
4171	12
1810	22
2850	27
5744	16
7070	0
6155	0
1580	13
7130	6
7823	14
7856	5
3646	16
4862	5
3208	11
1943	0
5898	4
3575	5
2599	19
1141	27
7372	5
5411	6
7636	4
5270	4
7515	12
6065	0
7091	5
4106	5
3651	3
5192	5
209	0
5537	27
1073	16
3987	16
6819	0
3370	5
5791	0
3947	12
4927	5
2065	1
360	16
6607	5
6854	8
3167	5
1206	5
7437	5
4575	9
2341	16
3697	18
5908	0
2886	5
4836	3
4427	5
1263	13
1088	11
5437	12
4650	10
6354	0
1394	3
3823	1
7665	4
4886	4
3321	0
2386	19
1536	5
6078	5
3316	22
7351	16
6487	0
3024	5
3465	4
6734	5
654	16
3647	12
1925	0
4474	2
1339	14
2639	5
4492	16
5544	16
1877	19
5578	5
4648	9
302	14
4926	22
4273	5
3164	0
5013	26
3983	6
4665	16
2626	2
3537	5
287	8
6847	19
3968	21
7604	5
4126	3
6916	16
6440	14
5273	0
7419	0
6299	5
7570	0
4841	1
3883	0
2948	0
3266	16
3997	4
6023	0
6313	25
1209	14
7104	5
3345	14
4101	1
5533	4
6469	0
6680	5
7731	5
1316	7
4071	25
5492	25
3392	3
1740	14
938	5
4440	18
6483	16
5356	14
2024	26
4408	15
6966	5
6349	16
6127	6
5185	0
2415	10
4041	3
3305	11
3444	6
1284	0
4786	12
3577	6
6206	8
5872	5
6276	27
4050	5
2162	1
7666	25
2447	2
5881	3
2464	12
3566	5
2446	0
6126	19
6793	19
5999	10
6392	5
2412	11
3954	10
3199	14
5684	16
2193	16
3313	1
4356	21
4182	1
7414	5
5453	5
1020	22
3261	12
905	22
4297	16
7160	25
6411	0
6658	5
7615	8
6597	18
6633	5
2852	25
6980	25
5518	5
6862	16
6174	5
4469	5
3758	6
7260	5
2606	3
4945	22
5953	1
3528	10
2744	2
6104	5
7585	19
7093	6
5628	22
5645	5
6813	16
2551	0
5375	0
4079	5
7325	5
5620	5
7315	16
2493	25
2845	19
5145	5
7587	4
7179	21
7438	21
5018	21
6649	0
6825	5
6038	12
4393	16
2274	25
3513	26
4695	0
6544	5
944	25
1116	11
902	19
3665	27
3197	20
7808	20
3959	0
2839	5
5250	16
5433	2
5747	5
6341	5
1547	10
4380	9
5466	5
2620	5
899	6
881	1
7976	5
3500	8
7155	4
1719	4
7526	1
7773	5
1446	0
4994	21
3990	5
2102	0
5531	5
5161	0
980	5
6187	5
7230	21
3764	2
2859	1
1824	18
6340	14
907	16
7273	5
7387	4
5047	14
6281	14
6991	4
3598	4
2155	4
2185	5
1607	2
7838	5
6133	5
2014	1
7807	13
6321	3
1157	24
4828	16
4417	25
6009	19
709	16
7364	16
7557	5
3006	5
5658	5
2389	16
2517	18
4207	13
2025	0
2257	0
826	5
7057	3
5010	1
5528	0
7314	14
5174	5
5704	10
959	16
7497	3
342	5
7684	5
2454	7
6828	5
1172	5
5175	5
7982	5
6419	25
5495	5
7626	5
5931	26
7780	14
2633	5
4190	5
4283	26
4797	10
6881	21
3212	13
4597	10
1527	0
2352	5
4649	16
37	0
3454	18
5859	0
4853	16
7377	12
7890	20
4708	16
1706	0
4530	4
2542	20
1701	20
4003	5
1274	5
6348	18
3635	1
6200	5
3068	27
5526	0
7656	0
1839	5
5341	5
4686	15
5209	21
5274	22
3519	5
7021	5
2214	5
1620	5
7851	5
3902	19
5130	20
4409	0
5092	18
7386	17
4560	5
4736	0
7766	1
7367	5
6075	6
3206	27
7285	8
4087	1
1102	0
6005	17
5778	17
1509	5
2629	4
6681	1
6678	25
6032	8
3694	17
470	14
3466	14
4703	16
7891	7
6339	16
4820	2
3967	0
4858	3
5909	3
4982	14
5739	5
7213	5
4203	5
6334	25
4260	17
6500	16
1602	27
1787	16
5668	0
3102	19
4752	5
2076	1
7108	6
5607	0
4487	5
4990	0
4117	0
1047	3
4400	18
3591	6
3110	22
5107	21
2864	14
1852	5
5354	5
5234	4
2096	17
7253	12
1164	26
7034	5
4656	10
1861	2
1467	21
5082	12
1352	5
4614	5
6294	5
7931	20
5700	5
1052	9
4484	11
777	20
4802	16
7963	0
6238	3
2795	1
7619	20
1684	0
7740	13
6947	12
4935	0
7479	0
5765	8
631	25
4354	21
7726	5
2224	25
3582	16
4716	5
7445	5
827	8
4435	5
2069	25
1991	11
2082	3
3724	4
6725	25
5265	5
6068	24
2727	6
6886	22
2138	19
2675	5
